candidate,party_id,district_id,value,N,Q,vQ/N
C. Klaus Nyengaard,The Conservative Peoples Party,Østjyllands Storkreds,251,11945,12,0.2521557136877354
C. Kristian Damsgaard,The Conservative Peoples Party,Østjyllands Storkreds,331,11945,12,0.33252406864796985
C. Lotte Friis Böing,The Conservative Peoples Party,Østjyllands Storkreds,443,11945,12,0.445039765592298
C. Marcus Knuth,The Conservative Peoples Party,Østjyllands Storkreds,2096,11945,12,2.1056508999581416
C. Mona Juul,The Conservative Peoples Party,Østjyllands Storkreds,3695,11945,12,3.712013394725827
C. Per Urban Olsen,The Conservative Peoples Party,Østjyllands Storkreds,711,11945,12,0.7142737547090833
C. Søren Vanting,The Conservative Peoples Party,Østjyllands Storkreds,124,11945,12,0.12457095018836334
C. Andreas Karlsen,The Conservative Peoples Party,Sjællands Storkreds,1917,11062,12,2.079551618152233
C. Annette Juhler Kjær,The Conservative Peoples Party,Sjællands Storkreds,1005,11062,12,1.0902187669499186
C. Brigitte Klintskov Jerkel,The Conservative Peoples Party,Sjællands Storkreds,1965,11062,12,2.1316217682155125
C. Camillo Krog,The Conservative Peoples Party,Sjællands Storkreds,643,11062,12,0.6975230518893509
C. Claus Dyremose,The Conservative Peoples Party,Sjællands Storkreds,330,11062,12,0.3579822816850479
C. Helle Laursen Petersen,The Conservative Peoples Party,Sjællands Storkreds,435,11062,12,0.47188573494847225
C. Jacob Stryhn,The Conservative Peoples Party,Sjællands Storkreds,631,11062,12,0.684505514373531
C. Mads C. Andersen,The Conservative Peoples Party,Sjællands Storkreds,1529,11062,12,1.6586512384740553
C. Mads Silberg,The Conservative Peoples Party,Sjællands Storkreds,213,11062,12,0.23106129090580366
C. Regitze Harslund Sancoeur,The Conservative Peoples Party,Sjællands Storkreds,385,11062,12,0.4176459952992226
C. Rune Kristensen,The Conservative Peoples Party,Sjællands Storkreds,1673,11062,12,1.8148616886638944
C. Stine Pilt Olsen,The Conservative Peoples Party,Sjællands Storkreds,336,11062,12,0.3644910504429579
C. Birgitte Bergman,The Conservative Peoples Party,Nordsjællands Storkreds,1533,12021,7,0.8926877963563763
C. Christoffer Buster Reinhardt,The Conservative Peoples Party,Nordsjællands Storkreds,1385,12021,7,0.8065052824224275
C. Egil Hulgaard,The Conservative Peoples Party,Nordsjællands Storkreds,730,12021,7,0.4250894268363697
C. Emma Juul Hansen,The Conservative Peoples Party,Nordsjællands Storkreds,788,12021,7,0.45886365526994427
C. Mette Abildgaard,The Conservative Peoples Party,Nordsjællands Storkreds,6376,12021,7,3.7128358705598536
