candidate,value,elected,party,party_id,district_id,Unnamed: 3,N,Q,vQ/N
FRANCELLO SALVATORE,22,,PS D'AZ.,3,25,,347,17,1.0778097982708934
CONTU CECILIA,18,,PS D'AZ.,3,25,,347,17,0.8818443804034583
LOI DETTO PINO GIUSEPPE,16,,PS D'AZ.,3,25,,347,17,0.7838616714697406
RUSSU SEBASTIANO,16,,PS D'AZ.,3,25,,347,17,0.7838616714697406
MASSA MARCO,10,,PS D'AZ.,3,25,,347,17,0.4899135446685879
MASSAIU GRAZIANO,7,,PS D'AZ.,3,25,,347,17,0.34293948126801155
VACCA GIORGIO,6,,PS D'AZ.,3,25,,347,17,0.29394812680115273
MARRATZU LORENZO,5,,PS D'AZ.,3,25,,347,17,0.24495677233429394
MELI PIER GIORGIO,4,,PS D'AZ.,3,25,,347,17,0.19596541786743515
MONNE SALVATORE,3,,PS D'AZ.,3,25,,347,17,0.14697406340057637
TATTI COSTANTINO,3,,PS D'AZ.,3,25,,347,17,0.14697406340057637
CORTELLESSA GIORGIO,2001,,DEM.PROL,4,25,,9414,19,4.038559592096877
COLOMBO ARRIGO,992,,DEM.PROL,4,25,,9414,19,2.002124495432335
MOSCATO ANTONIO MARIA,842,,DEM.PROL,4,25,,9414,19,1.6993838963246228
CESARIA NICOLA,536,,DEM.PROL,4,25,,9414,19,1.0817930741448907
CARBONE COSIMO,533,,DEM.PROL,4,25,,9414,19,1.0757382621627363
CORVACE LEONARDO,520,,DEM.PROL,4,25,,9414,19,1.0495007435734014
MADDALO VANTAGGIATO ANNA MARIA,427,,DEM.PROL,4,25,,9414,19,0.8618015721266199
TUNDO APOLLONIO,413,,DEM.PROL,4,25,,9414,19,0.8335457828765668
MELILLO FILIPPO,399,,DEM.PROL,4,25,,9414,19,0.8052899936265137
ROLLI COSIMO,387,,DEM.PROL,4,25,,9414,19,0.7810707456978967
FUCCI EMILIO,357,,DEM.PROL,4,25,,9414,19,0.7205226258763544
FASANO MARIA ROSARIA,326,,DEM.PROL,4,25,,9414,19,0.6579562353940939
MIGNOGNA ANGELINA,323,,DEM.PROL,4,25,,9414,19,0.6519014234119397
LABATE SERGIO,313,,DEM.PROL,4,25,,9414,19,0.6317187168047589
PINTO FRANCESCO,244,,DEM.PROL,4,25,,9414,19,0.49245804121521136
CONTE DOMENICO,230,,DEM.PROL,4,25,,9414,19,0.4642022519651583
SOLITRO GABRIELE,204,,DEM.PROL,4,25,,9414,19,0.4117272147864882
SCHENA ORONZO,199,,DEM.PROL,4,25,,9414,19,0.4016358614828978
SECLI' GIOVANNI,168,,DEM.PROL,4,25,,9414,19,0.33906947100063733
SIGNORILE CLAUDIO,74840,Eletto,PSI,5,25,,345464,19,4.116087349188338
MARZO BIAGIO,64384,Eletto,PSI,5,25,,345464,19,3.5410230877891764
POTI' DAMIANO,49869,Eletto,PSI,5,25,,345464,19,2.7427199360859595
TRANE ROCCO,48873,,PSI,5,25,,345464,19,2.6879414352870343
BLANDOLINO ANTONIO,11989,,PSI,5,25,,345464,19,0.6593769538938934
CONVERTINO GIUSEPPE,11629,,PSI,5,25,,345464,19,0.6395774957737999
DE MICHELE LUIGI,10607,,PSI,5,25,,345464,19,0.5833690341106454
SCIALPI GIUSEPPE,10546,,PSI,5,25,,345464,19,0.5800141259291851
CAZZATO ANDREA,9316,,PSI,5,25,,345464,19,0.5123659773521988
SANTORO GIUSEPPE,6110,,PSI,5,25,,345464,19,0.33604080309381007
MALAGNINO LEONARDO,5715,,PSI,5,25,,345464,19,0.31431639765648517
DE SARIO CLAUDIO,5546,,PSI,5,25,,345464,19,0.30502165203899684
MONTAGNA COSIMO,5514,,PSI,5,25,,345464,19,0.3032617002060996
DI BARI PASQUALE,5424,,PSI,5,25,,345464,19,0.2983118356760762
LIVRANO PIETRO,5332,,PSI,5,25,,345464,19,0.2932519741564968
DI LORENZO FILIPPO,5322,,PSI,5,25,,345464,19,0.2927019892087164
NACCI ANTONIO,5098,,PSI,5,25,,345464,19,0.28038232637843596
MARSANO DONATO,4986,,PSI,5,25,,345464,19,0.27422249496329576
QUARTA GIUSEPPE,4364,,PSI,5,25,,345464,19,0.24001343121135632
MENNITTI DOMENICO,35770,Eletto,MSI-DN,6,25,,155594,19,4.367970487293855
POLI BORTONE ADRIANA,32515,Eletto,MSI-DN,6,25,,155594,19,3.9704937208375646
DE CRISTOFARO MARIO,18032,,MSI-DN,6,25,,155594,19,2.2019358072933404
PATARINO CARMINE,12611,,MSI-DN,6,25,,155594,19,1.5399629805776571
TRIZZA ANTONIO,9148,,MSI-DN,6,25,,155594,19,1.1170867771250819
CURTO EUPREPIO,6518,,MSI-DN,6,25,,155594,19,0.7959304343355142
VERRI GIUSEPPE,5578,,MSI-DN,6,25,,155594,19,0.6811445171407637
PASSOFORTE GIUSEPPE,5126,,MSI-DN,6,25,,155594,19,0.6259495867449901
SODO ANTONIO,4443,,MSI-DN,6,25,,155594,19,0.5425466277619959
TUNDO ROBERTO,4097,,MSI-DN,6,25,,155594,19,0.5002956412200985
CAMPA ANTONIO,3783,,MSI-DN,6,25,,155594,19,0.46195226036993714
D'IPPOLITO SALVATORE,3781,,MSI-DN,6,25,,155594,19,0.46170803501420365
PARLATANO PIER LUIGI,3072,,MSI-DN,6,25,,155594,19,0.3751301464066738
TOMA CARLO,3069,,MSI-DN,6,25,,155594,19,0.3747638083730735
MARASCO ROLANDO,2585,,MSI-DN,6,25,,155594,19,0.31566127228556373
LEONE MICHELE,1743,,MSI-DN,6,25,,155594,19,0.21284239752175535
MIRELLI MICHELE,1428,,MSI-DN,6,25,,155594,19,0.17437690399372727
DRAGONIERI FRANCESCO,1347,,MSI-DN,6,25,,155594,19,0.16448577708652004
NARDI GIUSEPPE,948,,MSI-DN,6,25,,155594,19,0.11576281861768449
GORGONI GAETANO,20413,Eletto,PRI,7,25,,78483,19,4.941796312577246
DE RINALDIS SAPONARO CORRADO MARIA RICCAR,10903,,PRI,7,25,,78483,19,2.6395142897187927
BARROTTA CESARE,7201,,PRI,7,25,,78483,19,1.7432947262464482
VIZZI FRANCESCO,5570,,PRI,7,25,,78483,19,1.3484448861536893
DISTANTE ROBERTO,4953,,PRI,7,25,,78483,19,1.1990749589082985
DEGLI ATTI BENEDETTO,4342,,PRI,7,25,,78483,19,1.0511575755259102
PALAZZO CARMELO,3234,,PRI,7,25,,78483,19,0.7829211421581744
COSMA GIOVANNI,3081,,PRI,7,25,,78483,19,0.7458812736516188
AVERSA FRANCESCO,2957,,PRI,7,25,,78483,19,0.7158620338162405
CALIANDRO ALDO,2412,,PRI,7,25,,78483,19,0.5839226329268759
GALANTE ANGELO,2164,,PRI,7,25,,78483,19,0.5238841532561191
CAGGIA VINCENZO,1691,,PRI,7,25,,78483,19,0.40937527872278073
MAZZOTTA RENATO,1686,,PRI,7,25,,78483,19,0.40816482550361227
GHIRELLI DANILO,1488,,PRI,7,25,,78483,19,0.36023087802454035
CARRINO GIUSEPPE,1482,,PRI,7,25,,78483,19,0.35877833416153815
BINETTI FRANCESCO,1273,,PRI,7,25,,78483,19,0.3081813896002956
DE PAOLA MARIO,1243,,PRI,7,25,,78483,19,0.3009186702852847
DE MARCO VINCENZO,1227,,PRI,7,25,,78483,19,0.29704521998394556
CARBONE CARMINE,1163,,PRI,7,25,,78483,19,0.28155141877858897
BRUNO ANTONIO,9405,Eletto,PSDI,8,25,,56758,19,3.1483667500616654
SARLI EUGENIO,7880,,PSDI,8,25,,56758,19,2.637866027696536
ARIANO PASQUALE,6734,,PSDI,8,25,,56758,19,2.2542372881355934
RIZZO ALBERTO,3475,,PSDI,8,25,,56758,19,1.163272137848409
MELE ARMANDO,3389,,PSDI,8,25,,56758,19,1.1344832446527362
LIMONE ORONZO,3058,,PSDI,8,25,,56758,19,1.0236794813066
D'AMATO EZIO,3023,,PSDI,8,25,,56758,19,1.011963071285105
CARONE MATTEO,2919,,PSDI,8,25,,56758,19,0.9771485957926636
FALDETTA SILVIO,2565,,PSDI,8,25,,56758,19,0.8586454772895451
NICOLACI COSIMO,2206,,PSDI,8,25,,56758,19,0.738468585926213
PIGNATELLI LUIGI,2169,,PSDI,8,25,,56758,19,0.7260826667606328
MASSARI ETTORE,1599,,PSDI,8,25,,56758,19,0.5352725606962895
PANARESE GIUSEPPE,1491,,PSDI,8,25,,56758,19,0.4991190669156771
LARICCIA CLAUDIO,1417,,PSDI,8,25,,56758,19,0.4743472285845167
GRAVILI FEDELE,1170,,PSDI,8,25,,56758,19,0.3916628492899679
VOLPE EMANUELE,1137,,PSDI,8,25,,56758,19,0.3806159484125586
CIPOLLA GIOVANNI,1079,,PSDI,8,25,,56758,19,0.36120018323408154
SANTORO MICHELE,1045,,PSDI,8,25,,56758,19,0.34981852778462946
NICOLARDI SALVATORE,997,,PSDI,8,25,,56758,19,0.33375030832657954
TESSARI ALESSANDRO,3454,,P.RAD,9,25,,13270,19,4.945440844009043
FEBRARO ALBERTO,1986,,P.RAD,9,25,,13270,19,2.843556895252449
TURCO MAURIZIO,1624,,P.RAD,9,25,,13270,19,2.325244913338357
DELL'ALBA GIANFRANCO,872,,P.RAD,9,25,,13270,19,1.2485305199698569
ANDRIANI NORMA,666,,P.RAD,9,25,,13270,19,0.9535795026375282
BARDINU MARIA ANTONIETTA,645,,P.RAD,9,25,,13270,19,0.9235116804822909
DE PASQUALE ANTONIO,503,,P.RAD,9,25,,13270,19,0.7201959306706858
MICELLI COSTANTINO,503,,P.RAD,9,25,,13270,19,0.7201959306706858
FASANO GIOVANNI,447,,P.RAD,9,25,,13270,19,0.6400150715900528
BRANDI GIUSEPPE,431,,P.RAD,9,25,,13270,19,0.6171062547098719
MANDRILLO PIETRO,323,,P.RAD,9,25,,13270,19,0.4624717407686511
VALENTE RAIMONDO,322,,P.RAD,9,25,,13270,19,0.46103993971363977
LOPEZ GIOVANNI,310,,P.RAD,9,25,,13270,19,0.44385832705350414
SECLI' MARCELLO,309,,P.RAD,9,25,,13270,19,0.44242652599849286
VALENTI ADOLFO,224,,P.RAD,9,25,,13270,19,0.32072343632253203
RICCIARDI MICHELE,194,,P.RAD,9,25,,13270,19,0.2777694046721929
PERRUCCI PIETRO,161,,P.RAD,9,25,,13270,19,0.23051996985681988
PISANI SERGIO,152,,P.RAD,9,25,,13270,19,0.21763376036171816
STRINA ANTONIO,144,,P.RAD,9,25,,13270,19,0.20617935192162773
VERGINE EGIDIO,967,,LIGA VENETA-PU,10,25,,2824,18,6.163597733711049
LIGUORI FRANCESCO,377,,LIGA VENETA-PU,10,25,,2824,18,2.4029745042492916
SEDERINO CORRADO,369,,LIGA VENETA-PU,10,25,,2824,18,2.351983002832861
PENNETTA GIUSEPPE,337,,LIGA VENETA-PU,10,25,,2824,18,2.148016997167139
CAMPA ANGIOLINA,131,,LIGA VENETA-PU,10,25,,2824,18,0.8349858356940509
GRECO GIULIANO,97,,LIGA VENETA-PU,10,25,,2824,18,0.6182719546742209
LATORRE GIOVANNI,72,,LIGA VENETA-PU,10,25,,2824,18,0.45892351274787535
PIRROTTI LUIGI,69,,LIGA VENETA-PU,10,25,,2824,18,0.4398016997167139
MANTOVAN GIORGIO,64,,LIGA VENETA-PU,10,25,,2824,18,0.40793201133144474
DELL'AQUILA MICHELE,62,,LIGA VENETA-PU,10,25,,2824,18,0.3951841359773371
SALVEMINI ONOFRIO,61,,LIGA VENETA-PU,10,25,,2824,18,0.3888101983002833
VANALESTI FRANCESCO SAVERIO,59,,LIGA VENETA-PU,10,25,,2824,18,0.37606232294617564
VERGONI ROSARIO,45,,LIGA VENETA-PU,10,25,,2824,18,0.2868271954674221
FRANCHINI FELICE,38,,LIGA VENETA-PU,10,25,,2824,18,0.24220963172804533
LONIGRO FRANCESCO,33,,LIGA VENETA-PU,10,25,,2824,18,0.2103399433427762
SABINO GIUSEPPE,18,,LIGA VENETA-PU,10,25,,2824,18,0.11473087818696884
SCHIUMA FRANCESCO,13,,LIGA VENETA-PU,10,25,,2824,18,0.08286118980169972
TARULLI GIUSEPPE,12,,LIGA VENETA-PU,10,25,,2824,18,0.0764872521246459
PASCALI BIAGIO,5199,,PLI,11,25,,28179,19,3.505482806345151
ZANONE VALERIO,4374,,PLI,11,25,,28179,19,2.949217502395401
FICO GIOVANNI,3328,,PLI,11,25,,28179,19,2.2439405230845666
STOLA VALENTINO,2795,,PLI,11,25,,28179,19,1.884559423684304
TAMBORRINO ANTONIO,2001,,PLI,11,25,,28179,19,1.349196209943575
FERRANTE GLAUCO,1517,,PLI,11,25,,28179,19,1.022853898293055
ZACA' GIUSEPPE,1389,,PLI,11,25,,28179,19,0.9365484935590334
ROCHIRA COSIMO,1167,,PLI,11,25,,28179,19,0.7868625572234643
FEDERICI TINA,971,,PLI,11,25,,28179,19,0.6547074062244934
DE CARLO VINCENZO,873,,PLI,11,25,,28179,19,0.588629830725008
EPIFANI GIOVANNI,800,,PLI,11,25,,28179,19,0.5394087795876362
DE LUCA ARCANGELO,745,,PLI,11,25,,28179,19,0.5023244259909861
ZANZARELLA LILIANA,623,,PLI,11,25,,28179,19,0.4200645871038717
PINTO STEFANO,621,,PLI,11,25,,28179,19,0.41871606515490256
BONETTI LEONELLO,542,,PLI,11,25,,28179,19,0.3654494481706235
GARRISI ALDO,439,,PLI,11,25,,28179,19,0.29600056779871536
GUERCIA SAMMARCO ELIO,350,,PLI,11,25,,28179,19,0.23599134106959083
QUARTA PIETRO,236,,PLI,11,25,,28179,19,0.15912558997835266
TORSELLO MASSIMO,209,,PLI,11,25,,28179,19,0.14092054366726994
DI GIULIO ANTONIO,3339,,LISTA VERDE,12,25,,15945,17,3.5599247412982127
BETTINI VIRGILIO,3253,,LISTA VERDE,12,25,,15945,17,3.4682345562872374
CARDINGHER MANUELA,2040,,LISTA VERDE,12,25,,15945,17,2.1749764816556914
ASCIANO BIANCA MARIA,1138,,LISTA VERDE,12,25,,15945,17,1.2132957039824397
INGRAO RENATA,1082,,LISTA VERDE,12,25,,15945,17,1.153590467231107
PASCARIELLO MAURO,870,,LISTA VERDE,12,25,,15945,17,0.9275634995296331
PERRONE DETTO ALDO CATALDO,711,,LISTA VERDE,12,25,,15945,17,0.7580432737535278
MOSCOGIURI GIUSEPPE,560,,LISTA VERDE,12,25,,15945,17,0.597052367513327
DE GIORGI ATONIO,514,,LISTA VERDE,12,25,,15945,17,0.5480087801818752
TRISOLINO GERARDO,494,,LISTA VERDE,12,25,,15945,17,0.5266854813421136
D'ALESSANDRO FRANCESCA,459,,LISTA VERDE,12,25,,15945,17,0.4893697083725306
VERDE MIRELLA,366,,LISTA VERDE,12,25,,15945,17,0.39021636876763877
PACE ANGELO,322,,LISTA VERDE,12,25,,15945,17,0.34330511132016306
PORCARI LUCIO,294,,LISTA VERDE,12,25,,15945,17,0.31345249294449673
ZITO ALESSANDRO,246,,LISTA VERDE,12,25,,15945,17,0.26227657572906865
SANTOSTEFANO VINCENZO,134,,LISTA VERDE,12,25,,15945,17,0.14286610222640325
COSTANTINI NICOLA,123,,LISTA VERDE,12,25,,15945,17,0.13113828786453433
LECCISI PINO,103650,Eletto,DC,13,25,,863974,19,2.2794088711002876
QUARTA NICOLA,94874,Eletto,DC,13,25,,863974,19,2.086412322593041
TRAVAGLINI GIOVANNI,67453,Eletto,DC,13,25,,863974,19,1.4833860741179712
LIA ANTONIO,67392,Eletto,DC,13,25,,863974,19,1.4820445985643087
ANTONUCCI BRUNO,67192,Eletto,DC,13,25,,863974,19,1.4776463180604973
AMALFITANO DOMENICO,63484,Eletto,DC,13,25,,863974,19,1.3961021975198327
LEONE GIUSEPPE,63281,Eletto,DC,13,25,,863974,19,1.3916379428084642
MELELEO SALVATORE,61603,Eletto,DC,13,25,,863974,19,1.354736369381486
MEMMI LUIGI,61213,,DC,13,25,,863974,19,1.3461597223990536
CAROLI GIUSEPPE,61180,,DC,13,25,,863974,19,1.3454340061159247
ZURLO GIUSEPPE,48971,,DC,13,25,,863974,19,1.0769409727607544
MAZZARINO ANTONIO,38667,,DC,13,25,,863974,19,0.8503415612043881
FORNARO COSIMO,16290,,DC,13,25,,863974,19,0.3582399470354432
CARELLA VINCENZO,13762,,DC,13,25,,863974,19,0.3026456814672664
CASILLI COSIMO,13458,,DC,13,25,,863974,19,0.295960295101473
PALMINTERI MARCELLO,7257,,DC,13,25,,863974,19,0.15959160808079872
PETRAROLI GIUSEPPE,5814,,DC,13,25,,863974,19,0.12785801424579907
ALTIERI UMBERTO,4259,,DC,13,25,,863974,19,0.09366138332866498
SERIO CLAUDIO,4174,,DC,13,25,,863974,19,0.09179211411454512
REICHLIN ALFREDO,39603,Eletto,PCI,1,26,,130980,7,2.1165139715987173
SCHETTINI GIACOMO,28009,Eletto,PCI,1,26,,130980,7,1.4968926553672317
BRESCIA GIUSEPPE,15393,,PCI,1,26,,130980,7,0.8226523133302794
DE GREGORI ANTONIO,13440,,PCI,1,26,,130980,7,0.7182775996335319
MITIDIERI COSTANZA,12973,,PCI,1,26,,130980,7,0.6933195907772179
MONTAGNA VINCENZO,11310,,PCI,1,26,,130980,7,0.6044434264773247
PETRUZZELLIS SAVERIO,10252,,PCI,1,26,,130980,7,0.547900442815697
CALIFANO ANTONIO,1229,,DEM.PROL,2,26,,4018,7,2.1411149825783973
FILIZZOLA GIOVANNI,747,,DEM.PROL,2,26,,4018,7,1.3013937282229966
RICCARDO IDA,553,,DEM.PROL,2,26,,4018,7,0.9634146341463414
CARDILLICCHIO CARLO,540,,DEM.PROL,2,26,,4018,7,0.9407665505226481
GUARAGNA DOMENICO,386,,DEM.PROL,2,26,,4018,7,0.6724738675958188
DOINO ANTONIO,358,,DEM.PROL,2,26,,4018,7,0.6236933797909407
GIUADIANO GIOVANNI,205,,DEM.PROL,2,26,,4018,7,0.35714285714285715
PAOLICELLI FRANCESCO,44,,ALL.POP.,3,26,,110,5,2.0
PICAZIO GIUSEPPE,22,,ALL.POP.,3,26,,110,5,1.0
GENOVESE EMILIO,18,,ALL.POP.,3,26,,110,5,0.8181818181818182
PORTELLA ERMINIO,14,,ALL.POP.,3,26,,110,5,0.6363636363636364
GIULIANI SALVATORE,12,,ALL.POP.,3,26,,110,5,0.5454545454545454
TASSONE FRANCESCO,81,,PS D'AZ.,4,26,,288,7,1.96875
LAVRA LUIGI,56,,PS D'AZ.,4,26,,288,7,1.3611111111111112
FLORE EMANUELA,54,,PS D'AZ.,4,26,,288,7,1.3125
MARTINO RAFFAELE,31,,PS D'AZ.,4,26,,288,7,0.7534722222222222
PORCU GIORGIO,30,,PS D'AZ.,4,26,,288,7,0.7291666666666666
ROMANO FRANCESCA,20,,PS D'AZ.,4,26,,288,7,0.4861111111111111
PORCU GIOVANNI,16,,PS D'AZ.,4,26,,288,7,0.3888888888888889
COLOMBO EMILIO,105047,Eletto,DC,5,26,,359150,7,2.0474147292217735
LAMORTE PASQUALE,65889,Eletto,DC,5,26,,359150,7,1.2842071557844912
SANSA ANGELO MARIA,62651,Eletto,DC,5,26,,359150,7,1.2210970346651817
VITI VINCENZO,52218,Eletto,DC,5,26,,359150,7,1.017753027982737
LAGROTTA EMILIO,36319,,DC,5,26,,359150,7,0.7078741472922178
LEONE MICHELE,18826,,DC,5,26,,359150,7,0.3669274676319087
MANCUSI VITO,18200,,DC,5,26,,359150,7,0.3547264374216901
FOCACCIA MARIO,1510,,PRI,6,26,,5428,7,1.947310243183493
RUSPANTINI GIUSEPPE,1360,,PRI,6,26,,5428,7,1.7538688282977155
IERARDI MARIA,1072,,PRI,6,26,,5428,7,1.3824613117170228
IELPO ALDO,662,,PRI,6,26,,5428,7,0.8537214443625645
STIPO ANTONIO,319,,PRI,6,26,,5428,7,0.41138540899042003
VERALLI SALVATORE,304,,PRI,6,26,,5428,7,0.3920412675018423
LIGUORI BRUNO,201,,PRI,6,26,,5428,7,0.25921149594694176
DE STEFANO MARIO,789,,P.RAD,7,26,,2487,7,2.220747889022919
CUSANO GIANNINO,515,,P.RAD,7,26,,2487,7,1.4495375954965821
MAKOVEC GIUSEPPE,448,,P.RAD,7,26,,2487,7,1.2609569762766386
PAPA GIORANGELA,236,,P.RAD,7,26,,2487,7,0.6642541214314435
NASTRO NICOLA,193,,P.RAD,7,26,,2487,7,0.5432247687977483
IACOVELLI DONATO,172,,P.RAD,7,26,,2487,7,0.48411741053478086
TRIVIGNO ROSSELLA,134,,P.RAD,7,26,,2487,7,0.3771612384398874
TATARELLA GIUSEPPE,5255,,MSI-DN,8,26,,20926,7,1.7578610341202332
LAVEGLIA ANTONINO,4627,,MSI-DN,8,26,,20926,7,1.5477874414603843
MONTELEONE ANTONINO,4260,,MSI-DN,8,26,,20926,7,1.4250215043486572
MANCINO ANTONIO,2843,,MSI-DN,8,26,,20926,7,0.9510178725031062
CONESE FRANCESCO,1486,,MSI-DN,8,26,,20926,7,0.49708496607091657
GAY LUCIANO,1275,,MSI-DN,8,26,,20926,7,0.42650291503392906
FERRARA ANTONIO,1180,,MSI-DN,8,26,,20926,7,0.3947242664627736
DE LORENZO FRANCESCO,1074,,PLI,9,26,,3795,7,1.9810276679841898
DI PEDE FRANCESCO,772,,PLI,9,26,,3795,7,1.4239789196310935
LEBOTTI GIOVANNI,688,,PLI,9,26,,3795,7,1.2690382081686429
BASILE PIETRO,536,,PLI,9,26,,3795,7,0.98866930171278
DE NOVELLIS GIOVANNI MARIA,268,,PLI,9,26,,3795,7,0.49433465085639
COSPITO ANTONIO,261,,PLI,9,26,,3795,7,0.48142292490118577
LUFRANO MARIA FRANCESCA,196,,PLI,9,26,,3795,7,0.36152832674571805
VANALESTI FRANCESCO SAVERIO,188,,LIGA VENETA-PU,10,26,,641,7,2.0530421216848675
FRANCHINI FELICE,133,,LIGA VENETA-PU,10,26,,641,7,1.452418096723869
SABINO GIUSEPPE,131,,LIGA VENETA-PU,10,26,,641,7,1.4305772230889235
LONIGRO FRANCESCO,65,,LIGA VENETA-PU,10,26,,641,7,0.7098283931357254
SCHIUMA FRANCESCO,61,,LIGA VENETA-PU,10,26,,641,7,0.6661466458658346
SALVEMINI ONOFRIO,40,,LIGA VENETA-PU,10,26,,641,7,0.43681747269890797
TARULLI GIUSEPPE,23,,LIGA VENETA-PU,10,26,,641,7,0.25117004680187205
INGRA RENATA,1018,,LISTA VERDE,11,26,,2761,7,2.580948931546541
ARGENZIO MARIA,565,,LISTA VERDE,11,26,,2761,7,1.4324520101412532
DONADIO PAOLO,556,,LISTA VERDE,11,26,,2761,7,1.4096341905106846
NOIA GIUSEPPE,178,,LISTA VERDE,11,26,,2761,7,0.45128576602680187
DE LEO FRANCO,174,,LISTA VERDE,11,26,,2761,7,0.44114451285766026
CAMPANALE LUIGI,137,,LISTA VERDE,11,26,,2761,7,0.34733792104310035
CAPOZZI DONATO,133,,LISTA VERDE,11,26,,2761,7,0.3371966678739587
BLASI ANTONIO,5337,,PSDI,12,26,,22632,7,1.6507158006362672
BARDI FRANCESCOANTONIO,4975,,PSDI,12,26,,22632,7,1.5387504418522446
MORAMARCO NICOLA,2837,,PSDI,12,26,,22632,7,0.8774743725698126
MESSINA GIANUARIO,2774,,PSDI,12,26,,22632,7,0.857988688582538
SCIANDIVASCI DOMENICO,2730,,PSDI,12,26,,22632,7,0.8443796394485684
GUIDA PIETRO,2595,,PSDI,12,26,,22632,7,0.8026246023329798
COSTANTINO SAVINO,1384,,PSDI,12,26,,22632,7,0.42806645457758924
SAVINO NICOLA,28557,Eletto,PSI,13,26,,81640,7,2.4485423811856935
CASALETTO PASQUALE,12189,,PSI,13,26,,81640,7,1.0451126898579128
FANELLI MICHELE,11324,,PSI,13,26,,81640,7,0.9709456148946595
ROCCO NICOLA,9082,,PSI,13,26,,81640,7,0.7787114159725624
CIANI PASQUALE,7571,,PSI,13,26,,81640,7,0.6491548260656541
ANTERONE GIOVANNI,7091,,PSI,13,26,,81640,7,0.6079985301322881
DE SANTIS ELISABETTA,5826,,PSI,13,26,,81640,7,0.4995345418912298
BASSOLINO ANTONIO,116953,Eletto,PCI,1,27,,533465,23,5.042353294030536
RODOTA' STEFANO,80453,Eletto,PCI,1,27,,533465,23,3.4686792947990965
DE JULIO SERGIO,47827,Eletto,PCI,1,27,,533465,23,2.062030311266906
LAVORATO GIUSEPPE,30816,Eletto,PCI,1,27,,533465,23,1.3286119989127685
CICONTE VINCENZO,29954,Eletto,PCI,1,27,,533465,23,1.2914474239172204
SAMA' FRANCESCO,27215,Eletto,PCI,1,27,,533465,23,1.1733572024406476
BOVA ELENAO,25251,,PCI,1,27,,533465,23,1.0886806069751531
CIACCIO GIUSEPPE,20723,,PCI,1,27,,533465,23,0.8934588023581679
BRUNETTI MARIO,18412,,PCI,1,27,,533465,23,0.7938215253109389
CRUDA RODOLFO,13233,,PCI,1,27,,533465,23,0.5705322748446477
LO GIUDICE CARMELO,13051,,PCI,1,27,,533465,23,0.5626854620265622
ESPOSITO COSIMO,12833,,PCI,1,27,,533465,23,0.5532865323873168
VERDUCCI ANTONINO,12501,,PCI,1,27,,533465,23,0.5389725661477323
IANNUZZI VINCENZO,11881,,PCI,1,27,,533465,23,0.5122416653388695
MORABITO GIUSEPPE,10957,,PCI,1,27,,533465,23,0.47240400026243523
CARNEVALE CARMEN,10737,,PCI,1,27,,533465,23,0.46291884191090327
CALVARANO MARIA,10553,,PCI,1,27,,533465,23,0.45498580038053105
TETI VITO,9725,,PCI,1,27,,533465,23,0.4192871134938562
STRANGIO ANGELO,7904,,PCI,1,27,,533465,23,0.3407758709568575
RUGGIERO ANTONIO,6906,,PCI,1,27,,533465,23,0.29774774352581707
FAUCI MELCHIORRE,6100,,PCI,1,27,,533465,23,0.2629975724742954
PITARO GIUSEPPE,5171,,PCI,1,27,,533465,23,0.22294433561714452
PROCOPIO PIETRO,4309,,PCI,1,27,,533465,23,0.18577976062159654
POLLICE GUIDO,4910,,DEM.PROL,2,27,,22840,23,4.944395796847636
TAVELLA MILANO ROSA MARIA,3246,,DEM.PROL,2,27,,22840,23,3.268739054290718
LORELLI ALFONSO,2991,,DEM.PROL,2,27,,22840,23,3.011952714535902
BELIZZI RAFFAELE,1407,,DEM.PROL,2,27,,22840,23,1.4168563922942206
NICASTRO MARIA,910,,DEM.PROL,2,27,,22840,23,0.9163747810858144
ORRI GIUSEPPE,798,,DEM.PROL,2,27,,22840,23,0.8035901926444834
ROCCO DOMENICO,648,,DEM.PROL,2,27,,22840,23,0.6525394045534151
LENTINI VINCENZO,646,,DEM.PROL,2,27,,22840,23,0.6505253940455341
CATALANO SAVERIO,613,,DEM.PROL,2,27,,22840,23,0.6172942206654991
MALERBA MATTEO,603,,DEM.PROL,2,27,,22840,23,0.6072241681260946
MONTE VINCENZO,572,,DEM.PROL,2,27,,22840,23,0.5760070052539404
BENFATTO RINALDO,572,,DEM.PROL,2,27,,22840,23,0.5760070052539404
GIARMOLEO ERRIGO,571,,DEM.PROL,2,27,,22840,23,0.575
PUJIA GIUSEPPE,570,,DEM.PROL,2,27,,22840,23,0.5739929947460596
BEVACQUA GIUSEPPE,492,,DEM.PROL,2,27,,22840,23,0.495446584938704
SARACO TOBIA,472,,DEM.PROL,2,27,,22840,23,0.47530647985989494
TUCCI ANTONIO,452,,DEM.PROL,2,27,,22840,23,0.4551663747810858
DI BENEDETTO VINCENZO,445,,DEM.PROL,2,27,,22840,23,0.4481173380035026
LUZZI GIORGIO,432,,DEM.PROL,2,27,,22840,23,0.4350262697022767
SPERANZA PASQUALE,429,,DEM.PROL,2,27,,22840,23,0.43200525394045536
MARRA SILVIO,397,,DEM.PROL,2,27,,22840,23,0.3997810858143608
SPANO' FERDINANDO,347,,DEM.PROL,2,27,,22840,23,0.34943082311733803
PETA GIOVANNI,317,,DEM.PROL,2,27,,22840,23,0.31922066549912437
